cve_ent,cve_mun,nomgeo,name,main_category,sub_category,sub_sub_category,business_category,naics_code,sic_code,parent_chain_path,chain_uuid_path,phone,address,address2,neighborhood,city,state,postal_code,country_code,country,latitude,longitude,data_quality_confidence_score,open_closed_status,open_closed_status_confidence_score,opened_on,closed_on,popularity_score,historical_popularity_scores,sentiment_score,historical_sentiment_scores,number_of_reviews,average_stars,website,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,sunday_open,sunday_close,place_attributes,validity_score,load_date,geometry_coords,chain_name_clean,chain_classification,classification_reason
15,33,Ecatepec de Morelos,Farmacia Galeno,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Francisco I. Madero 25,,Santo Tomas Chiconautla,Ecatepec de Morelos,Estado de México,55069,mx,Mexico,19.6387,-99.0049,0.7946390656285416,open,0.303,2023-07-02,,0.059,"{""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.005,""2025-01"":0.005,""2025-02"":0.005,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.005,""2025-06"":0.005}",1.0,"{""2023-09"":0.7056,""2023-10"":0.8037,""2023-11"":0.9019,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0}",5.0,5.0,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.696,2025-11-18,POINT (-99.00491917 19.63866005),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Hidalgo,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Cda. De Morelos 4,,Las Brisas,Ecatepec de Morelos,Estado de México,55066,mx,Mexico,19.6361,-99.003,0.7708961268921378,open,0.301,2021-08-17,,0.003,"{""2021-12"":0.0,""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0,""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2021-10"":1.0,""2021-11"":1.0,""2021-12"":1.0,""2022-01"":1.0,""2022-02"":1.0,""2022-03"":1.0,""2022-04"":1.0,""2022-05"":1.0,""2022-06"":1.0,""2022-07"":1.0,""2022-08"":1.0,""2022-09"":1.0,""2022-10"":1.0,""2022-11"":1.0,""2022-12"":1.0,""2023-01"":1.0,""2023-02"":1.0,""2023-03"":1.0,""2023-04"":1.0,""2023-05"":1.0,""2023-06"":1.0,""2023-07"":1.0,""2023-08"":1.0,""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.422,2025-11-18,POINT (-99.00298208 19.63608672),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Sana Pronto,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Cda. de Reforma 13,,La Providencia,Ecatepec de Morelos,Estado de México,55066,mx,Mexico,19.6402,-99.0079,0.7708902445391966,open,0.301,2018-04-01,,0.003,"{""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.422,2025-11-18,POINT (-99.00785557 19.6401745),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Atenea,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525584868610.0,Cedro MZ 035,,"Manzana 035, Ciudad Cuauhtemoc",Acolman,Estado de México,55067,mx,Mexico,19.6378,-98.9797,0.7743490680686085,open,0.302,2024-08-29,,0.059,"{""2024-10"":0.25,""2024-11"":0.1401,""2024-12"":0.214,""2025-01"":0.1042,""2025-02"":0.1042,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,22:00,10:00,22:00,11:00,21:00,"{""feature_quick_visit"":true,""payment_type_debit_card"":true,""payment_type_credit_card"":true}",0.932,2025-11-18,POINT (-98.97969393 19.63780201),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Cuahutemoc 5,,"Manzana 010, Ciudad Cuauhtemoc",Ecatepec de Morelos,Estado de México,55067,mx,Mexico,19.6466,-98.9895,0.7657058823529411,open,0.299,,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-98.98945652 19.64664167),Heinäveden apteekki,false_chain_tag,"chain_name=""Heinäveden apteekki"" is a data quality artifact"
15,33,Ecatepec de Morelos,Farmacia Iriana,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Nezahualcóyotl MZ 004,,La Fortaleza,Ecatepec de Morelos,Estado de México,55067,mx,Mexico,19.6485,-98.994,0.7656117647058823,open,0.298,,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-98.99402597 19.64850256),Heinäveden apteekki,false_chain_tag,"chain_name=""Heinäveden apteekki"" is a data quality artifact"
15,33,Ecatepec de Morelos,Farmacia Salud Total,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Mirlo MZ 007,,"Manzana 007, Ciudad Cuauhtemoc",Ecatepec de Morelos,Estado de México,55067,mx,Mexico,19.6469,-98.986,0.7658941176470588,open,0.3,,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-98.98596425 19.6469176),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia San Francisco,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Quianahuitl MZ 011,,"Manzana 011, Ciudad Cuauhtemoc",Ecatepec de Morelos,Estado de México,55067,mx,Mexico,19.6437,-98.9915,0.7651411764705882,open,0.294,,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-98.99150083 19.64374564),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Recargas,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Elly MZ 015,,"Manzana 015, Ciudad Cuauhtemoc",Ecatepec de Morelos,Estado de México,55067,mx,Mexico,19.6424,-98.9902,0.7695470588235294,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-98.99018184 19.64244924),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,FARMACIA LUPITA,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525547895825.0,MZ 015,,"Manzana 015, Ciudad Cuauhtemoc",Ecatepec de Morelos,Estado de México,55077,mx,Mexico,19.6425,-98.9902,0.7657999999999999,open,0.299,2024-05-08,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.457,2025-11-18,POINT (-98.9901812 19.64247008),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Calle Pablo González Casanova s/n,,,Ecatepec de Morelos,Estado de México,55067,mx,Mexico,19.6454,-98.9857,0.686098,open,0.0,,,,,,,,,,,,,,,,,,,,,,,,{},0.025,2025-11-18,POINT (-98.98569482 19.64535222),Heinäveden apteekki,false_chain_tag,"chain_name=""Heinäveden apteekki"" is a data quality artifact"
15,33,Ecatepec de Morelos,Farmacia y Consulta Medica Sofifarma,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525510862333.0,Av. de las Bombas C2,2,Unidad Fovi,Ecatepec de Morelos,Estado de México,55055,mx,Mexico,19.6101,-98.996,0.7744137739509613,open,0.303,2018-04-27,,0.03,"{""2021-12"":0.0,""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0,""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0194,""2025-01"":0.0194,""2025-02"":0.0194,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.64,"{""2021-10"":0.64,""2021-11"":0.64,""2021-12"":0.64,""2022-01"":0.64,""2022-02"":0.64,""2022-03"":0.64,""2022-04"":0.64,""2022-05"":0.64,""2022-06"":0.64,""2022-07"":0.64,""2022-08"":0.64,""2022-09"":0.64,""2022-10"":0.64,""2022-11"":0.64,""2022-12"":0.64,""2023-01"":0.64,""2023-02"":0.64,""2023-03"":0.64,""2023-04"":0.64,""2023-05"":0.64,""2023-06"":0.64,""2023-07"":0.64,""2023-08"":0.64,""2023-09"":0.64,""2023-10"":0.64,""2023-11"":0.64,""2023-12"":0.64,""2024-01"":0.64,""2024-02"":0.64,""2024-03"":0.64,""2024-04"":0.64,""2024-05"":0.64,""2024-06"":0.64,""2024-07"":0.64,""2024-08"":0.64,""2024-09"":0.64,""2024-10"":0.64,""2024-11"":0.64,""2024-12"":0.64,""2025-01"":0.64,""2025-02"":0.64,""2025-03"":0.64,""2025-04"":0.64,""2025-05"":0.64,""2025-06"":0.64,""2025-07"":0.64}",1.0,4.0,,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.938,2025-11-18,POINT (-98.99602576 19.61007133),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Montes,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Monte Osorno Esquina-Local 4D,,Jardines de Morelos Sección Montes B,Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.6093,-98.9913,0.7789936812311522,open,0.299,2018-08-28,,0.006,"{""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.36,"{""2022-06"":0.36,""2022-07"":0.36,""2022-08"":0.36,""2022-09"":0.36,""2022-10"":0.36,""2022-11"":0.36,""2022-12"":0.36,""2023-01"":0.36,""2023-02"":0.36,""2023-03"":0.36,""2023-04"":0.36,""2023-05"":0.36,""2023-06"":0.36,""2023-07"":0.36,""2023-08"":0.36,""2023-09"":0.36,""2023-10"":0.36,""2023-11"":0.36,""2023-12"":0.36,""2024-01"":0.36,""2024-02"":0.36,""2024-03"":0.36,""2024-04"":0.36,""2024-05"":0.36,""2024-06"":0.36,""2024-07"":0.36,""2024-08"":0.36,""2024-09"":0.36,""2024-10"":0.36,""2024-11"":0.36,""2024-12"":0.36,""2025-01"":0.36,""2025-02"":0.36,""2025-03"":0.36,""2025-04"":0.36,""2025-05"":0.36,""2025-06"":0.36,""2025-07"":0.36}",2.0,3.0,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,"{""feature_quick_visit"":true,""service_same_day_delivery"":true}",0.497,2025-11-18,POINT (-98.99131605 19.60926536),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,FARMACIA MICHOACAN,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Playa Pie de La Cuesta 44,,Jardines de Morelos Sección Playas A,Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.6048,-98.9951,0.7656117647058823,open,0.298,2024-05-01,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-98.99514013 19.60477035),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Miranda,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. de las Bombas local A,,Unidad Fovi,Ecatepec de Morelos,Estado de México,55064,mx,Mexico,19.6074,-98.9944,0.7534470588235294,open,0.299,,,0.006,"{""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.005,""2025-01"":0.005,""2025-02"":0.005,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.495,2025-11-18,POINT (-98.9943725 19.60741339),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Laboratorio San Isidro,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,MZ 006,,Jardines de Morelos Sección Montes B,Ecatepec de Morelos,Estado de México,55066,mx,Mexico,19.6186,-98.9883,0.7692294117647058,open,0.3,,,0.001,"{""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true}",0.3,2025-11-18,POINT (-98.98831039 19.61864789),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Pro-Vida,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Nicolás Bravo MZ 022,,Jardines de Morelos Sección Cerros,Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.6021,-98.9982,0.7658941176470588,open,0.3,2024-05-08,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true}",0.349,2025-11-18,POINT (-98.99822975 19.60214103),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Medix Farmacia de Descuento,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525618966767.0,Isla Taipei MZ 024,,Jardines de Morelos Sección Ríos,Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.6008,-98.9981,0.7694529411764706,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,"{""service_delivery"":true,""service_same_day_delivery"":true}",0.457,2025-11-18,POINT (-98.99814076 19.60084968),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacias Ultra Medical,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Jardines de Morelos 420,,"Jardines de Morelos Sección Fuentes, Fraccionamiento Las Américas",Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.5998,-98.993,0.7691764705882352,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-98.9929916 19.59978615),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Homeopatica Hering,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Jardines de Morelos MZ 039,,"Jardines de Morelos Sección Fuentes, Fraccionamiento Las Américas",Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.6006,-98.9923,0.7657999999999999,open,0.299,,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.395,2025-11-18,POINT (-98.99234243 19.60058094),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Dios Padre,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Jardines de Morelos 952,,"Jardines de Morelos Sección Fuentes, Fraccionamiento Las Américas",Ecatepec de Morelos,Estado de México,55070,mx,Mexico,19.5972,-98.9946,0.8485440755146103,open,0.301,2018-03-19,,0.185,"{""2021-12"":0.042,""2022-01"":0.0194,""2022-02"":0.005,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0022,""2022-06"":0.0194,""2022-07"":0.0709,""2022-08"":0.0927,""2022-09"":0.0709,""2022-10"":0.0194,""2022-11"":0.0022,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0006,""2024-02"":0.005,""2024-03"":0.0194,""2024-04"":0.0336,""2024-05"":0.042,""2024-06"":0.0336,""2024-07"":0.0194,""2024-08"":0.005,""2024-09"":0.0035,""2024-10"":0.0111,""2024-11"":0.0111,""2024-12"":0.0194,""2025-01"":0.005,""2025-02"":0.005,""2025-03"":0.0,""2025-04"":0.005,""2025-05"":0.005,""2025-06"":0.005,""2025-07"":0.0}",0.6724,"{""2021-11"":0.7396,""2021-12"":0.7396,""2022-01"":0.7396,""2022-02"":0.7396,""2022-03"":0.7396,""2022-04"":0.7396,""2022-05"":0.7172,""2022-06"":0.6948,""2022-07"":0.6724,""2022-08"":0.6724,""2022-09"":0.6724,""2022-10"":0.6724,""2022-11"":0.6724,""2022-12"":0.6724,""2023-01"":0.6724,""2023-02"":0.6724,""2023-03"":0.6724,""2023-04"":0.6724,""2023-05"":0.6724,""2023-06"":0.6724,""2023-07"":0.6724,""2023-08"":0.6724,""2023-09"":0.6724,""2023-10"":0.6724,""2023-11"":0.6724,""2023-12"":0.6724,""2024-01"":0.6835,""2024-02"":0.6945,""2024-03"":0.7056,""2024-04"":0.6728,""2024-05"":0.64,""2024-06"":0.64,""2024-07"":0.64,""2024-08"":0.64,""2024-09"":0.6562,""2024-10"":0.6724,""2024-11"":0.6724,""2024-12"":0.6724,""2025-01"":0.6724,""2025-02"":0.6724,""2025-03"":0.6724,""2025-04"":0.6724,""2025-05"":0.6724,""2025-06"":0.6724,""2025-07"":0.6724}",19.0,4.1,,00:00,00:00,09:00,20:00,09:00,20:00,09:00,21:00,09:00,20:00,09:00,06:00,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.978,2025-11-18,POINT (-98.99463107 19.59720097),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia La Esperanza,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,C. 2,,Unidad Fovi,Ecatepec de Morelos,Estado de México,55055,mx,Mexico,19.6099,-98.9989,0.7709843621862555,open,0.3,2024-05-08,,0.003,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.64,"{""2025-02"":0.64,""2025-03"":0.64,""2025-04"":0.64,""2025-05"":0.64,""2025-06"":0.64,""2025-07"":0.64}",1.0,4.0,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true}",0.422,2025-11-18,POINT (-98.99892225 19.60986362),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia GSI,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Calle Tepozteco MZ 027 local 2,,Playas de San Juan,Ecatepec de Morelos,Estado de México,55129,mx,Mexico,19.6079,-98.9981,0.7694294117647058,open,0.302,2024-05-08,,0.003,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0012,""2025-01"":0.0111,""2025-02"":0.0194,""2025-03"":0.0111,""2025-04"":0.0012,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,"{""feature_quick_visit"":true}",0.794,2025-11-18,POINT (-98.99812877 19.60786043),,independent,"No chain tag, no chain-like name pattern"
